,index,date,n_weekday,holidays,open,high,low,close,adj close,volume,dividends,stock splits,title,url,summary,overall_sentiment_score,relevance_score,ticker_sentiment_score,feature_nweek,feature_holiday,feature_close,feature_open,feature_high,feature_low,feature_volume,feature_sentiment,position,real_position,portfolio_valuation,Asset_value,Money_fiat,reward
10,3068,2022-03-11,4,0,158.92999267578125,159.27999877929688,154.5,154.72999572753906,153.17697143554688,96970100.0,0.0,0.0,,,,,,0.0,4,0,0.7810307165253431,0.8022310442993199,0.8039977703729017,0.7798697669173956,0.4894760471518223,0.0,1,1.0,99.13095473926106,99.13095473926106,0.0,-2.4281469391987685
11,3069,2022-03-14,0,0,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,149.10821533203125,108732100.0,0.0,0.0,,,,,,0.0,0,0,0.7602846633342413,0.7644742642049573,0.7779516159828554,0.7576599143964298,0.5488471034526793,0.0,0,0.0,96.49779830073489,0.0,96.49779830073489,-2.6331564385261714
12,3070,2022-03-15,1,0,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,153.53334045410156,92964300.0,0.0,0.0,,,,,,0.0,1,0,0.782847891878644,0.7616980133843864,0.7852708436975794,0.7590732644465747,0.46925596746044557,0.0,0,0.0,96.49779830073489,0.0,96.49779830073489,0.0
13,3071,2022-03-16,2,0,157.0500030517578,160.0,154.4600067138672,159.58999633789062,157.98818969726562,102300200.0,0.0,0.0,,,,,,0.0,2,0,0.8055625452840051,0.7927414192514605,0.8076321210795036,0.7796678927767182,0.5163807969553589,0.0,0,0.0,96.49779830073489,0.0,96.49779830073489,0.0
14,3072,2022-03-17,3,0,158.61000061035156,161.0,157.6300048828125,160.6199951171875,159.00784301757812,75615400.0,0.0,0.0,,,,,,0.0,3,0,0.8107616709017103,0.8006158201084974,0.8126798218362504,0.7956690949329898,0.38168391180171934,0.0,1,1.0,96.49779830073489,96.49779830073489,0.0,0.0
15,3073,2022-03-18,4,0,160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,162.33413696289062,123511700.0,0.0,0.0,,,,,,0.0,4,0,0.8277219485252519,0.8102064207375961,0.8302457989036254,0.8064206451700359,0.6234501015570958,0.0,1,1.0,98.51643029578315,98.51643029578315,0.0,2.018631995048267
16,3074,2022-03-21,0,0,163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,163.72007751464844,95811400.0,0.0,0.0,"Apple suffers widespread outage, services down for some users",https://www.marketwatch.com/story/apple-suffers-widespread-outage-services-down-for-some-users-11647889503,"Apple Inc. said several of its properties were suffering from an outage Monday, disrupting access for users and businesses.",-0.184153,0.999836,-0.184153,0,0,0.8347887757977782,0.8253495230078368,0.8396850516935668,0.8228256726294634,0.48362727628497965,-0.184153,0,0.0,99.3575323079342,0.0,99.3575323079342,0.8411020121510546
17,3075,2022-03-22,1,0,165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,167.1255645751953,81532000.0,0.0,0.0,"Apple Watch Series 3 Is Nearing The End Of Its Life, Analyst Says - Here's Why",https://www.benzinga.com/analyst-ratings/analyst-color/22/03/26232508/apple-watch-series-3-is-nearing-the-end-of-its-life-analyst-says-heres-why,"Apple Inc.  ( NASDAQ: AAPL )  may discontinue Its Watch Series 3 in the third quarter of this year, according to prominent analyst Ming-Chi Kuo.
What Happened: The Apple Watch 3 may reach the end of its life in the third quarter since its computing power will not meet the requirements of the new ver",-0.036693,0.999579,-0.019923,1,0,0.8521528787244758,0.8354449245213306,0.8551814529654432,0.8324163502803631,0.411549138099088,-0.019923,0,0.0,99.3575323079342,0.0,99.3575323079342,0.0
18,3076,2022-03-23,2,0,167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,168.50161743164062,98062700.0,0.0,0.0,Apple Snaps This British Fintech In $150M Deal,https://www.benzinga.com/m-a/22/03/26261022/apple-snaps-this-british-fintech-in-150m-deal,"Apple Inc  ( NASDAQ: AAPL )  acquired British fintech startup Credit Kudos Ltd, the Block reports.
The deal valued Credit Kudos at ~$150 million. It closed earlier this week.
The London-based credit ...Full story available on Benzinga.com",-0.018372,0.98122,0.022706,2,0,0.8591691796954819,0.8479632778537597,0.8714350555639123,0.8462470010598969,0.494991164998644,0.022706,0,0.0,99.3575323079342,0.0,99.3575323079342,0.0
19,3077,2022-03-24,3,0,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,172.32286071777344,90131400.0,0.0,0.0,Apple Reportedly Mulls Subscription Plans for Hardware. Finally.,https://www.barrons.com/articles/apple-stock-subscription-plans-hardware-51648156752,"For years now, Wall Street has speculated that Apple someday could adopt a subscription model for iPhones and other hardware devices: iPhone-as-a-service.",-0.304886,0.999861,-0.304886,3,0,0.8786533076973969,0.863459679125636,0.8790066066990326,0.8591691796954819,0.4549563359866573,-0.304886,1,0.9999999999999999,99.3575323079342,99.35753230793419,1.4210854715202004e-14,0.0
20,3078,2022-03-25,4,0,173.8800048828125,175.27999877929688,172.75,174.72000122070312,172.9663543701172,80546200.0,0.0,0.0,This Hyper-Successful Stock Is Totally Underestimated in the Gaming Space,https://www.fool.com/investing/2022/03/25/this-hyper-successful-stock-is-totally-underestima/,Streaming business models primed for growth.,0.342731,0.993371,0.342731,4,0,0.8819342823805619,0.8776942322301269,0.8847609824808521,0.8719903057280265,0.40657311469308693,0.342731,1,0.9999999999999999,99.72854274541652,99.7285427454165,1.4210854715202004e-14,0.3710104374823118
21,3541,2022-03-26,5,0,173.8800048828125,175.27999877929688,172.75,174.72000122070312,172.9663543701172,80546200.0,0.0,,5 Stocks Near Buy Points As Uptrend Strengthens,https://www.investors.com/news/apple-stock-shell-lead-5-stocks-near-buy-points-as-market-rally-strengthens/,"Apple Stock, Shell Lead 5 Stocks Near Buy Points As Market Rally Strengthens Investor's Business Daily",-0.008247,0.461117,-0.009646,5,0,0.8819342823805619,0.8776942322301269,0.8847609824808521,0.8719903057280265,0.40657311469308693,-0.009646,1,0.9999999999999999,99.72854274541652,99.7285427454165,1.4210854715202004e-14,0.0
22,3542,2022-03-27,6,0,173.8800048828125,175.27999877929688,172.75,174.72000122070312,172.9663543701172,80546200.0,0.0,,Apple Signs Big Checks to Avoid Talent Exodus to Facebook,https://www.thestreet.com/technology/apple-signs-big-checks-to-avoid-talent-exodus-to-facebook,"The iPhone maker is doing all it can to avoid an exodus of talent attracted by the metaverse, the crypto industry and competitors.",0.088011,0.789462,0.08465,6,0,0.8819342823805619,0.8776942322301269,0.8847609824808521,0.8719903057280265,0.40657311469308693,0.08465,0,0.0,99.72854274541652,0.0,99.72854274541652,0.0
23,3079,2022-03-28,0,0,172.1699981689453,175.72999572753906,172.0,175.60000610351562,173.83749389648438,90371900.0,0.0,0.0,"If You Invested $100 In Apple 20 Years Ago, Here's How Much You Would Have Today",https://www.benzinga.com/news/earnings/22/03/26323896/if-you-invested-100-in-apple-20-years-ago-heres-how-much-you-would-have-today,"Apple  ( NASDAQ:AAPL )  has outperformed the market over the past 20 years by 27.58% on an annualized basis producing an average annual return of 34.78%. Currently, Apple has a market capitalization of $2.84 trillion. 
Buying $100 In AAPL: If an ...Full story available on Benzinga.com",0.011655,0.983026,0.087958,0,0,0.8863762836934755,0.8690626300464972,0.8870324324170279,0.8682045301604663,0.45617030801865494,0.087958,1,1.0,99.72854274541652,99.72854274541652,0.0,0.0
24,3080,2022-03-29,1,0,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,177.16378784179688,100589400.0,0.0,0.0,Apple Stock Is on Its Hottest Winning Streak Since 2003. What Happens Next.,https://www.barrons.com/articles/apple-stock-winning-streak-what-happens-next-51648559985,Apple stock hasn't had a winning streak this hot since spring 2003.,-0.018178,0.990296,-0.018178,1,0,0.9033365613170172,0.8918782590330975,0.9035888847374137,0.8901115329595156,0.5077451905007163,-0.018178,0,0.0,101.63678849055925,0.0,101.63678849055925,1.908245745142736
25,3081,2022-03-30,2,0,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,175.98574829101562,92633200.0,0.0,0.0,What's Going On With Apple Stock Today?,https://www.benzinga.com/news/22/03/26374940/whats-going-on-with-apple-stock-today,"Apple Inc  ( NASDAQ: AAPL )  shares are trading flat on average volume Wednesday morning. The stock recorded gains in the previous 10 trading sessions, marking the longest winning streak for Apple since 2003.
Apple on Wednesday revealed a $50 million Supplier Employee Development Fund ...Full story ",0.072708,0.993674,0.113538,2,0,0.8973297850930002,0.9012669855215187,0.9066175360001822,0.8919287083128166,0.46758467373988666,0.113538,0,0.0,101.63678849055925,0.0,101.63678849055925,0.0
26,3082,2022-03-31,3,0,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,172.85743713378906,103049300.0,0.0,0.0,"If You Invested $1,000 In Apple Stock At Its Pandemic Low, Here's How Much You'd Have Now",https://www.benzinga.com/general/education/22/03/26330119/if-you-invested-1-000-in-apple-stock-at-its-pandemic-low-heres-how-much-youd-have-now,"Investors who bought stocks during the COVID-19 market crash in 2020 have generally experienced some big gains in the past two years. But there is no question some big-name stocks performed better than others since the pandemic bottom.
Apple's Big Run: One company that has been a great investment in",0.055413,0.968051,0.081175,3,0,0.8813790322164478,0.8976830840946359,0.8986421595619061,0.8803189811679384,0.520162029592238,0.081175,0,0.0,101.63678849055925,0.0,101.63678849055925,0.0
27,3083,2022-04-01,4,0,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,172.56044006347656,78751300.0,0.0,0.0,What's Going On With Apple Shares?,https://www.benzinga.com/markets/cryptocurrency/22/04/26423136/whats-going-on-with-apple-shares,"Apple Inc  ( NASDAQ: AAPL )  shares are trading lower by 0.55% at $173.65 Wednesday morning on average volume, according to data from Benzinga Pro. The move lower may be in sympathy with the broader tech sector as well as the Invesco QQQ Trust Series 1 ...Full story available on Benzinga.com",0.094253,0.955693,0.134827,4,0,0.8798647065850634,0.8784513565349185,0.8827419329868738,0.8679016804385496,0.39751299660480194,0.134827,0,0.0,101.63678849055925,0.0,101.63678849055925,0.0
28,3543,2022-04-02,5,0,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,172.56044006347656,78751300.0,0.0,,"This Bitcoin-Related Company Has A Better 2-Year Return Than Tesla, Ford, Microsoft, Apple, Disney, Netflix And Amazon",https://www.benzinga.com/markets/cryptocurrency/22/04/26437195/this-bitcoin-related-company-has-a-better-2-year-return-than-tesla-ford-microsoft-apple-di,"Riot Blockchain Inc  ( NASDAQ: RIOT )  is a leader in North American Bitcoin  ( CRYPTO: BTC )  mining activities, and over the past 2 years, has produced eye-popping returns for investors.
Since April 2020, Riot Blockchain stock's 2-year return has outperformed several of the world's most popular te",0.006834,0.999981,0.032289,5,0,0.8798647065850634,0.8784513565349185,0.8827419329868738,0.8679016804385496,0.39751299660480194,0.032289,0,0.0,101.63678849055925,0.0,101.63678849055925,0.0
29,3544,2022-04-03,6,0,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,172.56044006347656,78751300.0,0.0,,Here's How The Economics Of Hardware Subscription Can Boost Revenue For Apple,https://www.benzinga.com/news/22/04/26439897/heres-how-the-economics-of-hardware-subscription-can-boost-revenue-for-apple,"Apple, Inc.  ( NASDAQ: AAPL )  is reportedly toying with the  idea of launching a hardware subscription service,  which will likely be a ""win-win"" proposition for all parties involved.
Cupertino is driven in this pursuit by the simple objective of making more money, Bloomberg columnist Mark Gurman  ",0.035158,0.963744,0.047809,6,0,0.8798647065850634,0.8784513565349185,0.8827419329868738,0.8679016804385496,0.39751299660480194,0.047809,0,0.0,101.63678849055925,0.0,101.63678849055925,0.0
30,3084,2022-04-04,0,0,174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,176.64898681640625,76468400.0,0.0,0.0,"Apple, IBD Stock Of The Day, Ripe For Another Potential Buy Point",https://www.investors.com/research/ibd-stock-of-the-day/apple-stock-ripe-for-another-buy-point/,Apple Stock Ripe For Another Buy Point Investor's Business Daily,0.009861,0.939422,0.011316,0,0,0.9007117353574046,0.8811771580757704,0.9009641357996021,0.880520932330417,0.3859896005472244,0.011316,0,0.0,101.63678849055925,0.0,101.63678849055925,0.0
31,3085,2022-04-05,1,0,177.5,178.3000030517578,174.4199981689453,175.05999755859375,173.30291748046875,73401800.0,0.0,0.0,How Apple Stock Can Climb to All-Time Highs,https://www.thestreet.com/investing/trading-apple-aapl-stock-to-all-time-highs,Apple has been a leader for tech stocks amid this run. Can it continue to all-time highs?,0.189144,0.845079,0.286679,1,0,0.8836504821526237,0.8959668843225742,0.900005060332332,0.8804199567491777,0.3705103214065844,0.286679,0,0.0,101.63678849055925,0.0,101.63678849055925,0.0
32,3086,2022-04-06,2,0,172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,170.1053466796875,89058800.0,0.0,0.0,Apple Tests a Feature With Disney That Consumers Won't Like,https://www.thestreet.com/investing/apple-tests-a-feature-with-disney-that-consumers-wont-like,Apple says it is 'piloting a new commerce feature we plan to launch very soon.',0.04029,0.679154,0.017363,2,0,0.8673464302744355,0.8700217055137672,0.8764323070409401,0.8587653543923259,0.44954217215497055,0.017363,0,0.0,101.63678849055925,0.0,101.63678849055925,0.0
33,3087,2022-04-07,3,0,171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,170.41221618652344,77594700.0,0.0,0.0,Apple's Largest Store In Korea To Serve As A Stage For K-Pop Artists,https://www.benzinga.com/news/22/04/26516642/apples-largest-store-in-korea-to-serve-as-a-stage-for-k-pop-artists,"Apple, Inc.  ( NASDAQ: AAPL )  is set to open the doors of its new - South Korea's largest - retail store in the center of Seoul on Saturday. The Myeongdong store will debut Apple's first-ever K-pop Today at the Apple Remix session featuring K-pop supergroup SEVENTEEN.
The company, in its release, s",0.031601,0.961584,0.052604,3,0,0.8689112051855389,0.8639644800100312,0.8750694062705141,0.857352004342181,0.39167482590954844,0.052604,0,0.0,101.63678849055925,0.0,101.63678849055925,0.0
34,3088,2022-04-08,4,0,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,168.3828125,76575500.0,0.0,0.0,Apple Hardware Subscriptions Could Speed iPhone Upgrades,https://www.investors.com/news/technology/apple-stock-hardware-subscriptions-could-speed-iphone-upgrades/,Apple Stock: Hardware Subscriptions Could Speed iPhone Upgrades Investor's Business Daily,0.028337,0.831074,0.030217,4,0,0.8585634032298475,0.8670940298322379,0.8670940298322379,0.8540709526372148,0.38653020929827203,0.030217,0,0.0,101.63678849055925,0.0,101.63678849055925,0.0
35,3545,2022-04-09,5,0,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,168.3828125,76575500.0,0.0,,"This Entertainment Company's 1-Year Return Routs Bitcoin, Tesla, Disney, Apple, Microsoft, AMD, Nvidia And Ford",https://www.benzinga.com/markets/cryptocurrency/22/04/26557503/this-entertainment-companys-1-year-return-routs-bitcoin-tesla-disney-apple-microsoft-amd-n,"AMC Entertainment Holdings Inc  ( NYSE: AMC )  is known as the world's largest theater chain, and over the past year, delivered larger-than-life returns for investors.
Since April 2021, AMC stock's 1-year return has outperformed several of the world's most popular cryptocurrency, tech and entertainm",0.01676,0.919355,0.037998,5,0,0.8585634032298475,0.8670940298322379,0.8670940298322379,0.8540709526372148,0.38653020929827203,0.037998,0,0.0,101.63678849055925,0.0,101.63678849055925,0.0
36,3546,2022-04-10,6,0,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,168.3828125,76575500.0,0.0,,More Pain Ahead for Semiconductors and Big Tech,https://www.thestreet.com/technology/more-pain-ahead-for-semiconductors-and-big-tech,Tech stocks and those of semiconductor companies have just had a tough week.,-0.297863,0.135627,-0.190415,6,0,0.8585634032298475,0.8670940298322379,0.8670940298322379,0.8540709526372148,0.38653020929827203,-0.190415,0,0.0,101.63678849055925,0.0,101.63678849055925,0.0
37,3089,2022-04-11,0,0,168.7100067138672,169.02999877929688,165.5,165.75,164.0863800048828,72246700.0,0.0,0.0,,,,,,0.0,0,0,0.8366564004307983,0.8515976285603615,0.853212852751184,0.8353944752416115,0.36467972226246603,0.0,1,1.0,101.63678849055925,101.63678849055925,0.0,0.0
38,3090,2022-04-12,1,0,168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,165.9772186279297,79265200.0,0.0,0.0,,,,,,0.0,1,0,0.8462975273614171,0.848114702714718,0.8574529029016191,0.841148851023431,0.40010701002369414,0.0,1,1.0,102.80798992779609,102.80798992779609,0.0,1.1712014372368316
39,3091,2022-04-13,2,0,167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,168.689697265625,70618900.0,0.0,0.0,,,,,,0.0,2,0,0.8601281781409509,0.8449346265909911,0.8633587035443968,0.8418050767687844,0.35646307497063345,0.0,0,0.0,104.48813356530661,0.0,104.48813356530661,1.6801436375105254
40,3092,2022-04-14,3,0,170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,163.63096618652344,75329400.0,0.0,0.0,,,,,,0.0,3,0,0.8343344241931021,0.8612386784691792,0.8645197301741454,0.8330724990039154,0.3802402693852897,0.0,0,0.0,104.48813356530661,0.0,104.48813356530661,0.0
41,3093,2022-04-18,0,0,163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,163.41319274902344,69023900.0,0.0,0.0,,,,,,0.0,0,0,0.8332240008866748,0.8274190988033353,0.8409469768827535,0.8256524497515545,0.3484119922636222,0.0,1,1.0,104.48813356530661,104.48813356530661,0.0,0.0
42,3094,2022-04-19,1,0,165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,165.7198028564453,67723800.0,0.0,0.0,,,,,,0.0,1,0,0.8449850758707101,0.8329716004444773,0.8471051779677288,0.8273686495236162,0.34184947650977554,0.0,1,1.0,105.9629983945671,105.9629983945671,0.0,1.4748648292604827
43,3095,2022-04-20,2,0,168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,165.551513671875,67929800.0,0.0,0.0,,,,,,0.0,2,0,0.8441269759846793,0.851849951980758,0.8524557284463924,0.8384231265043801,0.3428893028656654,0.0,0,0.0,105.85539076995649,0.0,105.85539076995649,-0.10760762461060835
44,3096,2022-04-21,3,0,168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,164.74961853027344,87227800.0,0.0,0.0,Apple Spends Record Amount On Lobbying In Q1 Amid Congress' Big Tech Clampdown,https://www.benzinga.com/news/22/04/26730605/apple-spends-record-amount-on-lobbying-in-q1-amid-washingtons-big-tech-clampdown-this-tech-peer-coug,"Big techs have been caught in the middle of regulatory crossfire for abusing their dominant market positioning. These companies reportedly paid a high price in the first quarter for steering clear of controversy.
What Happened:  Tech giant Apple, Inc.  ( NASDAQ: AAPL )  coughed up a record $2.5 mill",-0.110204,0.744453,-0.12815,3,0,0.8400383506952025,0.8526071533073507,0.8658321046430512,0.83746405103711,0.440299832069367,-0.12815,0,0.0,105.85539076995649,0.0,105.85539076995649,0.0
45,3097,2022-04-22,4,0,166.4600067138672,167.8699951171875,161.5,161.7899932861328,160.16610717773438,84882400.0,0.0,0.0,Apple Stock Called 'Good Hiding Place' In Volatile Market,https://www.investors.com/news/technology/apple-stock-called-good-hiding-place-in-volatile-market/,Apple Stock Called 'Good Hiding Place' In Volatile Market Investor's Business Daily,-0.003363,0.855144,0.03835,4,0,0.816667471544488,0.840240301857681,0.8473575013881253,0.8152036722146239,0.4284609547144928,0.03835,1,1.0,105.85539076995649,105.85539076995649,0.0,0.0
46,3547,2022-04-23,5,0,166.4600067138672,167.8699951171875,161.5,161.7899932861328,160.16610717773438,84882400.0,0.0,,"Here's How Much $1,000 Invested In Apple When The iPhone 13 Was Launched Is Worth Right Now",https://www.benzinga.com/trading-ideas/long-ideas/22/04/26756280/how-much-1-000-invested-in-apple-at-the-time-phone-13-launch-worth-now,"Apple, Inc.  ( NASDAQ: AAPL )  is among the top choices for any portfolio, given its disruptive potential, active installed base that is ever swelling and high-margin Services business that promises to grow at an astounding pace.
Cupertino is by far the largest global corporation by market value. Ev",0.014457,0.743656,-0.007898,5,0,0.816667471544488,0.840240301857681,0.8473575013881253,0.8152036722146239,0.4284609547144928,-0.007898,1,1.0,105.85539076995649,105.85539076995649,0.0,0.0
47,3548,2022-04-24,6,0,166.4600067138672,167.8699951171875,161.5,161.7899932861328,160.16610717773438,84882400.0,0.0,,Apple Q2 Earnings: 3 Things Investors Should Watch For,https://www.benzinga.com/analyst-ratings/analyst-color/22/04/26768382/apple-earnings-3-things-investors-should-watch-for,"Apple, Inc.  ( NASDAQ: AAPL )  is expected to report its fiscal second-quarter earnings on April 28 after the market close. One analyst has listed three important factors Apple investors should be watching in the Apple earnings report.
The Analyst: Bank of America analyst Wamsi Mohan reiterated his ",0.082282,0.847584,0.134688,6,0,0.816667471544488,0.840240301857681,0.8473575013881253,0.8152036722146239,0.4284609547144928,0.134688,0,0.0,105.85539076995649,0.0,105.85539076995649,0.0
