,index,date,open,high,low,close,adj close,volume,dividends,stock splits,feature_close,feature_open,feature_high,feature_low,feature_volume,categ_test,categ_test2,position,real_position,portfolio_valuation,reward
204,2252,2018-12-13 00:00:00,58.91999816894531,59.4900016784668,58.77000045776367,59.22999954223633,47.69966506958008,3814479,0.0,0.0,0.06890812416180873,0.06881952713186805,0.06898207480992014,0.06877649096567633,0.2558553902466635,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
205,2253,2018-12-14 00:00:00,59.08000183105469,59.310001373291016,58.119998931884766,58.22999954223633,46.89433288574219,3597037,0.0,0.0,0.06979908483495124,0.0700479567357271,0.07011468282845698,0.06976661260966763,0.2592413039265987,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
206,2254,2018-12-17 00:00:00,58.83000183105469,58.84000015258789,57.5099983215332,57.709999084472656,46.4755744934082,4390067,0.0,0.0,0.07027257870724427,0.07060564936132858,0.07060859405597995,0.07021242212478607,0.26502954929016964,"(0.0698, 0.0862]","(43.854, 58.176]",0,0.0,102.2547906780592,0.0
207,2255,2018-12-18 00:00:00,57.720001220703125,57.75,56.790000915527344,57.0099983215332,45.91183853149414,5056546,0.0,0.0,0.07092136082513627,0.07113846473351909,0.07114757882513159,0.07085354128987784,0.2707629302569934,"(0.0698, 0.0862]","(43.854, 58.176]",0,0.0,102.2547906780592,0.0
208,2256,2018-12-19 00:00:00,57.869998931884766,58.36000061035156,56.59000015258789,56.900001525878906,45.8232536315918,6182964,0.0,0.0,0.07102452125789664,0.07132159909139674,0.07146978251421336,0.07092850941340055,0.2748208770960294,"(0.0698, 0.0862]","(43.854, 58.176]",0,0.0,102.2547906780592,0.0
209,2257,2018-12-20 00:00:00,57.34999847412109,57.85499954223633,56.27000045776367,56.43000030517578,45.44475173950195,7376405,0.0,0.0,0.07146909295726482,0.07175567597148418,0.07191103757700754,0.07141877582465064,0.28023740678714565,"(0.0698, 0.0862]","(43.854, 58.176]",0,0.0,102.2547906780592,0.0
210,2258,2018-12-21 00:00:00,56.65999984741211,57.435001373291016,56.470001220703125,56.68000030517578,45.64608383178711,6377170,0.0,0.0,0.07123185247827156,0.0712256257934543,0.07146531185070988,0.07116636421283234,0.2764332198109498,"(0.0698, 0.0862]","(43.854, 58.176]",0,0.0,102.2547906780592,0.0
211,2259,2018-12-24 00:00:00,56.810001373291016,57.060001373291016,55.44499969482422,55.459999084472656,44.66358184814453,3665466,0.0,0.0,0.0724064567250241,0.07284010922159304,0.07291928302582837,0.072401579502104,0.2725291432281287,"(0.0698, 0.0862]","(43.854, 58.176]",0,0.0,102.2547906780592,0.0
212,2260,2018-12-26 00:00:00,55.43999862670898,57.7599983215332,55.040000915527344,57.70000076293945,46.4675178527832,4234917,0.0,0.0,0.0702817527403094,0.06958927689806726,0.07029976450417293,0.06946378088842778,0.2644518905638167,"(0.0698, 0.0862]","(43.854, 58.176]",0,0.0,102.2547906780592,0.0
213,2261,2018-12-27 00:00:00,56.91999816894531,57.9900016784668,56.20000076293945,57.79999923706055,46.54804611206055,4262084,0.0,0.0,0.07019011792438576,0.06992468502423939,0.07024689730841785,0.06970444331583651,0.2641050000345914,"(0.0698, 0.0862]","(43.854, 58.176]",0,0.0,102.2547906780592,0.0
214,2262,2018-12-28 00:00:00,58.400001525878906,58.48500061035156,57.8849983215332,58.11000061035156,46.79769515991211,4103178,0.0,0.0,0.06990772214631061,0.06999338966170486,0.07001841815183024,0.06984096045488859,0.2620421991642749,"(0.0698, 0.0862]","(43.854, 58.176]",0,0.0,102.2547906780592,0.0
215,2263,2018-12-31 00:00:00,58.36000061035156,58.82989883422852,58.05500030517578,58.27000045776367,46.926551818847656,2801995,0.0,0.0,0.06976295447187135,0.06978944057260861,0.06992706671075784,0.0696995162249825,0.25477676514175845,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
216,2264,2019-01-02 00:00:00,57.869998931884766,59.625,57.720001220703125,59.34000015258789,47.78825378417969,3918326,0.0,0.0,0.06881165498709585,0.06838892967127191,0.06889239869727602,0.06834519286528014,0.25583375532027786,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
217,2265,2019-01-03 00:00:00,59.400001525878906,59.56499862670898,58.810001373291016,59.209999084472656,47.68356704711914,3523203,0.0,0.0,0.06892569657464392,0.06897980603292847,0.06902665416976489,0.06881121423444908,0.2546002585729146,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
218,2266,2019-01-04 00:00:00,60.0,60.65409851074219,59.86000061035156,60.54999923706055,48.76270294189453,4106479,0.0,0.0,0.06776993408923702,0.06761923391926476,0.0677983032414072,0.06758065341339087,0.25149589959011637,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
219,2267,2019-01-07 00:00:00,60.0099983215332,60.810001373291016,59.7400016784668,60.630001068115234,48.82713317871094,3678599,0.0,0.0,0.06770228872483483,0.06753275795643854,0.06775118257214673,0.06745838312437463,0.2493492044334911,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
220,2268,2019-01-08 00:00:00,60.56999969482422,60.63999938964844,60.06999969482422,60.2599983215332,48.52915573120117,3134058,0.0,0.0,0.0680164059079271,0.06810155709028642,0.06812072428820654,0.06796400029633343,0.24822169971887553,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
221,2269,2019-01-09 00:00:00,60.63999938964844,61.08160018920898,60.5,60.959999084472656,49.092891693115234,3170379,0.0,0.0,0.06742483527049177,0.06733849725917303,0.067457525262764,0.06730058114587137,0.24556039898103368,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
222,2270,2019-01-10 00:00:00,60.59000015258789,61.380001068115234,60.43999862670898,61.2400016784668,49.3183822631836,2014108,0.0,0.0,0.06719138611069539,0.06701714162294609,0.06722867331404597,0.06697666561503708,0.23702949996088107,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
223,2271,2019-01-11 00:00:00,60.58000183105469,60.880001068115234,60.290000915527344,60.540000915527344,48.75464630126953,3121436,0.0,0.0,0.0677783986895157,0.0677893091139994,0.06787090632574098,0.06771004634450459,0.24700699511345836,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
224,2272,2019-01-14 00:00:00,60.119998931884766,60.78499984741211,60.08000183105469,60.40999984741211,48.64995956420898,2487514,0.0,0.0,0.06788867177592729,0.06780901435962954,0.0679911116681359,0.06779799781953276,0.2437807385091498,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
225,2273,2019-01-15 00:00:00,60.5,60.93999862670898,60.13999938964844,60.41999816894531,48.65801239013672,1976413,0.0,0.0,0.0678801765962496,0.06790207695083106,0.06802201051927259,0.06780329843699247,0.23993370709830697,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
226,2274,2019-01-16 00:00:00,60.0,60.20000076293945,59.79999923706055,60.02999877929688,48.34392929077149,2873593,0.0,0.0,0.06821330168577472,0.06820497493720017,0.06826041059993145,0.06814935417938581,0.2477273700403099,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
227,2275,2019-01-17 00:00:00,59.47999954223633,60.290000915527344,59.43000030517578,60.18000030517578,48.46472930908203,1965974,0.0,0.0,0.06808474668486429,0.06789033056127244,0.06811509217181173,0.06787635649384173,0.24080256366388694,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
228,2276,2019-01-18 00:00:00,61.0,61.29999923706055,60.810001373291016,61.06999969482422,49.18147277832031,2808558,0.0,0.0,0.06733290916630538,0.06731412943697321,0.06739446292882478,0.06726304719571606,0.24313381065225662,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
229,2277,2019-01-22 00:00:00,59.900001525878906,60.14500045776367,59.40999984741211,59.619998931884766,48.01374816894531,3942260,0.0,0.0,0.06856744621892778,0.06864603495332189,0.0687144983973841,0.06850826288114696,0.2547344010897819,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
230,2278,2019-01-23 00:00:00,59.36000061035156,59.459999084472656,58.58000183105469,58.90999984741211,47.44196319580078,3959411,0.0,0.0,0.06919047468173549,0.06931965064876365,0.06934822292911703,0.06909511769139366,0.25787821887868817,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
231,2279,2019-01-24 00:00:00,58.79999923706055,59.43000030517578,58.66999816894531,58.84000015258789,47.385589599609375,2734366,0.0,0.0,0.06925258136912643,0.0692410236465683,0.0694221472454221,0.06920340722584603,0.25189344185347107,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
232,2280,2019-01-25 00:00:00,59.43000030517578,59.45000076293945,59.130001068115234,59.16999816894531,47.65134811401367,2296778,0.0,0.0,0.06896087125256158,0.06903497179179355,0.06904065848212453,0.06894944320004709,0.24754129258848573,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
233,2281,2019-01-28 00:00:00,58.34000015258789,58.68000030517578,58.119998931884766,58.61000061035156,47.20036697387695,2491139,0.0,0.0,0.06945752087542416,0.06937873954461093,0.06947788630045251,0.069314277052009,0.2512924490734337,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
234,2282,2019-01-29 00:00:00,58.880001068115234,59.27000045776367,58.65999984741211,58.84000015258789,47.385589599609375,2878607,0.0,0.0,0.06925258136912643,0.06926413123712265,0.06937633026745617,0.06920051071361182,0.25276711447954114,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
235,2283,2019-01-30 00:00:00,59.79999923706055,59.810001373291016,59.26359939575195,59.560001373291016,47.96542739868164,3088062,0.0,0.0,0.06861961277096004,0.06868713152906279,0.06868993955147887,0.06853584931540108,0.2508907643233617,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
236,2284,2019-01-31 00:00:00,61.93000030517578,62.34000015258789,61.59000015258789,61.72999954223633,49.71299362182617,5630434,0.0,0.0,0.06678713849931883,0.06683953912966849,0.06694643297314933,0.06675035724497519,0.25180134779595137,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
237,2285,2019-02-01 00:00:00,62.2599983215332,62.84000015258789,61.98500061035156,62.84000015258789,50.60690689086914,3840111,0.0,0.0,0.06589102173395044,0.06574346161716764,0.06589102173395044,0.06567301750661944,0.24126371409265135,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
238,2286,2019-02-04 00:00:00,62.869998931884766,63.43000030517578,62.66999816894531,63.40999984741211,51.0659408569336,3097989,0.0,0.0,0.0654411226193202,0.06530624657578685,0.06544609604862496,0.06525599818603463,0.23570830760512573,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
239,2287,2019-02-05 00:00:00,63.540000915527344,63.790000915527344,63.459999084472656,63.68000030517578,51.283390045166016,2955374,0.0,0.0,0.06523037886968797,0.06519581694965236,0.06525748166914366,0.06517603253514544,0.23396883942455785,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,102.2547906780592,0.0
240,2288,2019-02-06 00:00:00,63.2599983215332,63.97650146484375,63.22999954223633,63.84000015258789,51.4122428894043,3249614,0.0,0.0,0.06510620215534613,0.06496323905751988,0.06513965916959434,0.06495580913094286,0.23486915322968888,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,102.2547906780592,0.0
241,2289,2019-02-07 00:00:00,63.34999847412109,63.4900016784668,62.55500030517578,62.84000015258789,50.60690689086914,3046841,0.0,0.0,0.06589102173395044,0.0660196510599437,0.0660547808647344,0.06581868498734482,0.23758141053277662,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
242,2290,2019-02-08 00:00:00,62.59999847412109,63.11000061035156,62.255001068115234,62.900001525878906,50.65523910522461,2893524,0.0,0.0,0.06584334002378756,0.06576733153224176,0.06589632980473072,0.0656794717065589,0.2365339480682441,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,102.2547906780592,0.0
243,2291,2019-02-11 00:00:00,62.310001373291016,62.650001525878906,62.16999816894531,62.470001220703125,50.30894088745117,1982075,0.0,0.0,0.06618675172485566,0.06614569982153874,0.06623280974623161,0.06610969198220833,0.23210588363036405,"(0.0653, 0.0698]","(58.176, 63.602]",1,1.0,102.2547906780592,0.0
244,2292,2019-02-12 00:00:00,63.20000076293945,63.44499969482422,62.88330078125,63.15999984741211,50.8646125793457,2396915,0.0,0.0,0.0656376060320939,0.06564763019698658,0.06570888844308383,0.06556809135669112,0.23257905458017109,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,1.1294327479361783
245,2293,2019-02-13 00:00:00,63.13999938964844,63.380001068115234,62.92530059814453,63.04999923706055,50.77603530883789,3071218,0.0,0.0,0.06572447423400757,0.06574709791632453,0.06580727075848211,0.06569307483292522,0.236916494279235,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
246,2294,2019-02-14 00:00:00,62.060001373291016,62.494998931884766,61.970001220703125,62.09999847412109,50.76784896850586,2909083,0.94,0.0,0.06648544389399115,0.06647506896266635,0.0665875465065299,0.06645169916376092,0.23966745305821976,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
247,2295,2019-02-15 00:00:00,62.2599983215332,62.72999954223633,62.13999938964844,62.560001373291016,51.14391708374024,3340144,0.0,0.0,0.06611454647369126,0.06603770855763233,0.06615792365660494,0.06600687026048686,0.24011387704683082,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
248,2296,2019-02-19 00:00:00,62.27000045776367,63.27000045776367,62.25,63.150001525878906,51.62625503540039,1856112,0.0,0.0,0.06564549125561676,0.06542327278555249,0.06567555328869254,0.06541818583570208,0.22856681213887436,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
249,2297,2019-02-20 00:00:00,62.91999816894531,63.65999984741211,62.91999816894531,63.290000915527344,51.74069595336914,2317166,0.0,0.0,0.06553527086828051,0.06544262899627502,0.06562737177079118,0.06544262899627502,0.23156668088497814,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
250,2298,2019-02-21 00:00:00,62.900001525878906,63.119998931884766,62.209999084472656,62.36000061035156,50.980411529541016,2833490,0.0,0.0,0.06627524075570763,0.06641350460919844,0.06646949357033165,0.06623662128580148,0.23824598428427854,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
251,2299,2019-02-22 00:00:00,62.93999862670898,62.95000076293945,62.5,62.66999816894531,51.23383712768555,1667378,0.0,0.0,0.06602653511915393,0.06609513309144747,0.06609766863951765,0.06598319255722339,0.2286064035306826,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
252,2300,2019-02-25 00:00:00,62.68000030517578,62.869998931884766,62.34000015258789,62.54999923706055,51.13573455810547,1771881,0.0,0.0,0.06612256235272836,0.06615575496130209,0.06620414286035899,0.06606879819653647,0.23001682538169171,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
253,2301,2019-02-26 00:00:00,62.63999938964844,63.09000015258789,62.47999954223633,62.47999954223633,51.07851028442383,2345455,0.0,0.0,0.06617872164691233,0.06621965544576987,0.06633422393032476,0.06617872164691233,0.23476296540265465,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
254,2302,2019-02-27 00:00:00,62.84999847412109,62.95000076293945,62.4900016784668,62.5099983215332,51.10303497314453,3261046,0.0,0.0,0.06615464130748548,0.06624141772423886,0.06626685144515813,0.06614952298561086,0.23992255580669383,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
255,2303,2019-02-28 00:00:00,62.70000076293945,62.70000076293945,62.150001525878906,62.209999084472656,50.85778427124024,2679869,0.0,0.0,0.06639633185336542,0.066522448492366,0.066522448492366,0.06638082146410108,0.23792442836395514,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
256,2304,2019-03-01 00:00:00,62.22999954223633,62.59000015258789,62.04999923706055,62.31999969482422,50.94771194458008,2424535,0.0,0.0,0.0663074842249842,0.06628429415040903,0.06637685403772647,0.0662378132151674,0.23589779177438733,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
257,2305,2019-03-04 00:00:00,62.27000045776367,62.470001220703125,61.790000915527344,62.290000915527344,50.923187255859375,2292806,0.0,0.0,0.06633168812386261,0.06632653259771838,0.06637801252649259,0.0662023036326798,0.23511457276748193,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
258,2306,2019-03-05 00:00:00,62.09000015258789,62.58000183105469,62.07500076293945,62.380001068115234,50.99676132202149,1847520,0.0,0.0,0.06625913205402353,0.06618443214398412,0.06631044720540173,0.0661805590413013,0.23131379464757768,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
259,2307,2019-03-06 00:00:00,62.459999084472656,62.59000015258789,62.18999862670898,62.38999938964844,51.00493621826172,1857363,0.0,0.0,0.06625108249360961,0.0662690555801336,0.06630238121241012,0.06619961906457211,0.2313618919541433,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
260,2308,2019-03-07 00:00:00,62.0,62.09999847412109,61.540000915527344,61.56999969482422,50.33456039428711,2558070,0.0,0.0,0.0669185440050101,0.06703158040444221,0.06705775515401197,0.06691062863716658,0.23964209353595056,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
261,2309,2019-03-08 00:00:00,60.41999816894531,60.84000015258789,60.29999923706055,60.79999923706055,49.705074310302734,5032897,0.0,0.0,0.06755904322314531,0.06745592429470183,0.06756986055017802,0.06742322602829907,0.2538076729318671,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
262,2310,2019-03-11 00:00:00,60.90999984741211,61.380001068115234,60.880001068115234,61.22999954223633,50.05661010742188,2527390,0.0,0.0,0.06719969441083307,0.067114117149529,0.06723965535477941,0.06710607156323292,0.24077572787656368,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
263,2311,2019-03-12 00:00:00,61.09000015258789,61.650001525878906,61.09000015258789,61.34000015258789,50.14653778076172,2872824,0.0,0.0,0.06710844719487682,0.06704186793168657,0.0671906299985091,0.06704186793168657,0.2424324427630541,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
264,2312,2019-03-13 00:00:00,62.29999923706055,63.04499816894531,62.209999084472656,62.9900016784668,51.49544906616211,3832186,0.0,0.0,0.06577196221438866,0.06559709959429488,0.0657858170767148,0.06557414881324296,0.24065638278430398,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
265,2313,2019-03-14 00:00:00,63.11000061035156,63.32540130615234,63.0,63.04999923706055,51.54449462890625,2569023,0.0,0.0,0.06572447423400757,0.06573956059353983,0.06579360163855627,0.06571189177677601,0.2340846377088709,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
266,2314,2019-03-15 00:00:00,63.16999816894531,63.5,63.09000015258789,63.290000915527344,51.74069595336914,2893915,0.0,0.0,0.06553527086828051,0.06550528386716048,0.06558761014143459,0.0654852618241072,0.23507853688432218,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
267,2315,2019-03-18 00:00:00,63.709999084472656,64.19000244140625,63.65999984741211,64.08999633789062,52.39470672607422,2558726,0.0,0.0,0.06491322399899134,0.06482043624805264,0.0649375520543948,0.06480818625045551,0.23022344951532575,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
268,2316,2019-03-19 00:00:00,64.56999969482422,64.6500015258789,63.86000061035156,63.95000076293945,52.28025817871094,2922227,0.0,0.0,0.06502113354726995,0.06517200707098987,0.06519136949308753,0.06499911098129633,0.23280463451408265,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
269,2317,2019-03-20 00:00:00,63.970001220703125,64.73500061035156,63.70500183105469,64.4800033569336,52.71354675292969,2543331,0.0,0.0,0.06461468569095515,0.06449153266207638,0.06467589649234466,0.06442715361194762,0.22873735157110447,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
270,2318,2019-03-21 00:00:00,64.3499984741211,64.41000366210938,63.95000076293945,64.08000183105469,52.38654327392578,1966785,0.0,0.0,0.06492091467635565,0.0649865292031221,0.06500107425709269,0.06488922317633247,0.22615340783068033,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
271,2319,2019-03-22 00:00:00,63.63999938964844,63.68999862670898,62.7400016784668,62.880001068115234,51.405517578125,3338121,0.0,0.0,0.06585922542560868,0.06605028822089021,0.06606277786670645,0.06582377797722472,0.23888228970490083,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
272,2320,2019-03-25 00:00:00,63.02999877929688,63.20000076293945,62.52999877929688,62.790000915527344,51.331939697265625,2329740,0.0,0.0,0.06593081349490902,0.06599157069184446,0.0660344681122516,0.0658647294434841,0.23349684691129002,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
273,2321,2019-03-26 00:00:00,63.41999816894531,63.78990173339844,63.130001068115234,63.20000076293945,51.6671257019043,2472962,0.0,0.0,0.06560608011346791,0.06566106313517253,0.06575308303191041,0.0655885452414358,0.2329260601696951,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
274,2322,2019-03-27 00:00:00,62.880001068115234,63.09999847412109,62.2400016784668,62.58000183105469,51.16025924682617,2942947,0.0,0.0,0.06609852423250473,0.06617494477369085,0.06623075461957681,0.06601146989401052,0.23801408728670687,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
275,2323,2019-03-28 00:00:00,62.43000030517578,62.71500015258789,62.310001373291016,62.63999938964844,51.20930862426758,1842493,0.0,0.0,0.06605051216878643,0.06599690252623328,0.06606961520171403,0.06596618756159567,0.23031018908720796,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
276,2324,2019-03-29 00:00:00,63.150001525878906,63.15999984741211,62.505001068115234,62.59000015258789,51.16842269897461,2355932,0.0,0.0,0.06609051786690993,0.06623283052968432,0.06623535991156468,0.06606880588831608,0.23442158372085656,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
277,2325,2019-04-01 00:00:00,63.41999816894531,63.45500183105469,63.16999816894531,63.27999877929688,51.73252868652344,2307460,0.0,0.0,0.06554313186121363,0.06557805499825625,0.06558677468678988,0.06551563773545525,0.23153694995368004,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
278,2326,2019-04-02 00:00:00,63.43999862670898,63.619998931884766,63.25,63.5099983215332,51.920555114746094,1947671,0.0,0.0,0.06536289493144301,0.06534553086694712,0.0653901429583876,0.0652983032153781,0.22802936924090994,"(0.0653, 0.0698]","(58.176, 63.602]",0,0.0,103.38422342599537,0.0
279,2327,2019-04-03 00:00:00,63.9900016784668,64.16000366210938,63.619998931884766,63.81999969482422,52.17398452758789,2484852,0.0,0.0,0.06512169595646884,0.06516337930535562,0.06520495206103094,0.06507251471937588,0.2307383849704005,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
280,2328,2019-04-04 00:00:00,63.79999923706055,63.9900016784668,63.45000076293945,63.970001220703125,52.29661178588867,1574711,0.0,0.0,0.065005692718334,0.06496409409239601,0.06501057945947933,0.06487810109407156,0.22306678207039757,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
281,2329,2019-04-05 00:00:00,64.19000244140625,64.62850189208984,64.05999755859375,64.5199966430664,52.74625015258789,3073580,0.0,0.0,0.06458424392487098,0.06450476890725311,0.06461028729290551,0.06447334659799304,0.23153060045227092,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
282,2330,2019-04-08 00:00:00,65.16000366210938,65.3499984741211,64.97000122070312,65.30000305175781,53.38391876220703,3245594,0.0,0.0,0.06399681298183818,0.06396394555487249,0.06400853325240975,0.063919225859344,0.22959890109549438,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
283,2331,2019-04-09 00:00:00,65.05000305175781,65.05999755859375,64.54000091552734,64.56999969482422,52.78712844848633,2283091,0.0,0.0,0.06454622768483882,0.06466093033305707,0.06466330963688127,0.06453903082708673,0.22674679965539316,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
284,2332,2019-04-10 00:00:00,64.87000274658203,65.30999755859375,64.73999786376953,65.01000213623047,53.14683151245117,2505353,0.0,0.0,0.06421382864022256,0.0641806671659753,0.06428464834957587,0.06414980892881478,0.2266411277738665,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
285,2333,2019-04-11 00:00:00,65.0199966430664,65.06500244140625,64.68000030517578,64.91999816894531,53.0732536315918,2140053,0.0,0.0,0.06428151312607162,0.06430522151868281,0.06431587993711009,0.06422446329367916,0.224527750526326,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
286,2334,2019-04-12 00:00:00,65.12000274658203,65.18000030517578,64.45999908447266,64.5,52.72989654541016,3135104,0.0,0.0,0.0645994608341353,0.06474777928482987,0.06476205702467383,0.06458984282456219,0.23190965744717237,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
287,2335,2019-04-15 00:00:00,64.80000305175781,64.83000183105469,64.27999877929688,64.58000183105469,52.79530715942383,2450572,0.0,0.0,0.06453862922746435,0.06459129037136994,0.0645984572491102,0.06446652839636373,0.22780786013518547,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
288,2336,2019-04-16 00:00:00,64.51000213623047,64.58999633789062,64.27999877929688,64.30000305175781,52.56639862060547,1700251,0.0,0.0,0.06475209146340766,0.06480280071378561,0.06482207380288232,0.06474725232171034,0.22311486414143056,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
289,2337,2019-04-17 00:00:00,64.73999786376953,64.80000305175781,64.44999694824219,64.58999633789062,52.803466796875,2633930,0.0,0.0,0.06453103854569321,0.06456695234482532,0.06458129566429825,0.06449744415902012,0.22888974181144145,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
290,2338,2019-04-18 00:00:00,64.31999969482422,64.41320037841797,64.0248031616211,64.19999694824219,52.48463439941406,1835516,0.0,0.0,0.06482871278819745,0.06485780090430472,0.06488035490537576,0.06478614883790912,0.2246547801315244,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
291,2339,2019-04-22 00:00:00,64.55999755859375,65.41000366210938,64.55999755859375,65.23999786376953,53.33485794067383,1492297,0.0,0.0,0.06404158310570526,0.06388097980702186,0.0640814737101918,0.06388097980702186,0.217900483860876,"(0.0574, 0.0653]","(63.602, 73.64]",0,0.0,103.38422342599537,0.0
